update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
791,93.64089965820312,0.0,126.64,0.0,-0.0010697050020098686,271.8366165161133,0.8129155412316322,20
792,97.00090026855469,0.0,133.64,0.0,-0.0012707484420388937,224.36221885681152,0.8655968829989433,20
793,97.88290405273438,0.0,134.57,0.0,-0.0029094666242599487,458.5170793533325,0.8817947581410408,20
794,94.91590118408203,0.0,135.04,0.0,-0.001364265859592706,339.98933601379395,0.822713240981102,20
795,93.40990447998047,0.0,133.65,0.0,0.0004118969663977623,157.67303705215454,0.8225687891244888,20
796,87.59388732910156,0.0,127.61,0.0,-0.0031290812185034156,283.5959053039551,0.7905599027872086,20
797,89.40690612792969,0.0,128.08,0.0,-0.0008632343378849328,234.75823783874512,0.7926695793867111,20
798,87.4509048461914,0.0,126.69,0.0,-0.0014251824468374252,159.71844577789307,0.8091038316488266,20
799,83.40491485595703,0.0,120.65,0.0,-0.0003947494551539421,301.3008918762207,0.8074545413255692,20
800,86.0969009399414,0.0,123.68,0.0,-0.002863920759409666,205.5623378753662,0.8635770678520203,20
801,84.48091125488281,0.0,122.29,0.0,-0.0021307626739144325,101.85946941375732,0.8532098904252052,20
802,81.4839096069336,0.0,118.81,0.0,-0.002270079916343093,267.75230407714844,0.8123603165149689,20
803,92.96788024902344,0.0,129.52,0.0,-0.0006408521439880133,243.6497459411621,0.7779654562473297,20
804,94.0608901977539,0.0,130.69,0.0,-0.0016169713635463268,125.27949523925781,0.7813917323946953,20
805,96.45388793945312,0.0,131.16,0.0,-0.0007854984141886234,209.316255569458,0.7643649503588676,20
806,94.41287994384766,0.0,129.77,0.0,-0.0006309761665761471,112.96046209335327,0.7934473305940628,20
807,89.201904296875,0.0,123.73,0.0,0.0030959498835727572,265.86088371276855,0.7832543924450874,20
808,89.2599105834961,0.0,124.2,0.0,-0.0009467288618907332,222.35113143920898,0.7996747866272926,20
809,87.13391876220703,0.0,122.81,0.0,-0.00346768437884748,106.28804540634155,0.7978350520133972,20
810,81.92790985107422,0.0,116.77,0.0,0.00017889775335788727,277.7845573425293,0.7715051993727684,20
811,84.66490173339844,0.0,119.8,0.0,-0.0027386476285755634,205.56378173828125,0.8075175955891609,20
812,83.37891387939453,0.0,118.41,0.0,-0.0035963039845228195,143.59302711486816,0.8512826412916183,20
813,83.92192077636719,0.0,114.93,0.0,0.0018375297077000141,302.03405570983887,0.7857289612293243,20
814,96.2859115600586,0.0,125.64,0.0,-0.001775090117007494,233.23366355895996,0.7815828546881676,20
815,97.49891662597656,0.0,126.81,0.0,-0.002390939509496093,110.45135450363159,0.7746578454971313,20
816,98.71190643310547,0.0,127.28,0.0,-0.00011426664423197508,247.5660800933838,0.7478278502821922,20
817,102.21890258789062,0.0,132.16,0.0,-0.0039000273682177067,227.5064868927002,0.7572926580905914,20
818,98.7138900756836,0.0,133.72,0.01,0.0007870122790336609,441.7918701171875,0.729310892522335,20
819,92.53988647460938,0.0,133.26,0.01,-0.003263205522671342,237.81395721435547,0.7191939428448677,20
820,89.68289184570312,0.0,130.38,0.01,-0.002759245689958334,149.2423505783081,0.7545708864927292,20
821,88.78189086914062,0.0,127.04,0.01,0.0006161270430311561,286.9292755126953,0.7385542541742325,20
822,89.44290161132812,0.0,126.58,0.01,-0.0013121594674885273,180.76983642578125,0.7686729282140732,20
823,85.36590576171875,0.0,123.7,0.01,-0.0002640150487422943,158.6005458831787,0.768477275967598,20
824,83.10990142822266,0.0,120.36,0.01,0.0007362468168139458,270.5088233947754,0.768279105424881,20
825,91.47687530517578,0.0,130.14,0.01,-0.0026903757825493813,162.23217582702637,0.8143093287944794,20
826,93.702880859375,0.0,132.38,0.01,-0.002552790567278862,184.33744049072266,0.821150429546833,20
827,95.47689819335938,0.0,132.99,0.01,-0.0004754511173814535,274.4535388946533,0.7828132510185242,20
828,95.43988037109375,0.0,139.06,0.01,-0.0005590732907876372,205.1810073852539,0.8138748183846474,20
829,96.81988525390625,0.0,141.06,0.01,-0.0016531739383935928,212.6038360595703,0.786299005150795,20
830,97.72589111328125,0.0,140.6,0.01,-0.0010771492961794138,175.19705390930176,0.7771500051021576,20
831,94.50389862060547,0.0,137.72,0.01,-0.0029248101636767387,144.8514699935913,0.8046281859278679,20
832,94.14286804199219,0.0,134.38,0.01,-0.002139165997505188,336.6755142211914,0.7770020887255669,20
833,93.04389953613281,0.0,133.92,0.01,-0.0009401780553162098,218.5490264892578,0.7979713156819344,20
834,88.37690734863281,0.0,131.04,0.01,-0.0004453570581972599,133.15131759643555,0.7746492475271225,20
835,85.15591430664062,0.0,127.7,0.01,0.0003924949560314417,299.7090435028076,0.7593884393572807,20
836,86.61093139648438,0.0,129.8,0.01,-0.0007809088565409184,193.7389793395996,0.7842681631445885,20
837,84.35892486572266,0.0,126.92,0.01,-0.0019444191129878163,150.4934320449829,0.7967135980725288,20
838,95.39891815185547,0.0,128.56,0.0,-0.0009389101760461926,307.7203788757324,0.7885531410574913,20
839,100.92689514160156,0.0,135.88,0.0,-0.0006484957411885262,159.74387168884277,0.8240834027528763,20
840,103.30189514160156,0.0,137.88,0.0,-0.005743089772295207,160.59443950653076,0.8122838735580444,20
841,103.04190063476562,0.0,137.28,0.0,0.002450388506986201,210.70099925994873,0.7808882221579552,20
842,98.21490478515625,0.0,134.4,0.0,-0.003298048861324787,148.9547562599182,0.8082451447844505,20
843,96.6279067993164,0.0,130.92,0.0,-0.0041294027178082615,284.50215911865234,0.7841099947690964,20
844,98.14791870117188,0.0,130.32,0.0,0.0011744014918804169,229.26007461547852,0.7914774045348167,20
845,93.5959243774414,0.0,127.44,0.0,-0.002492989879101515,150.4211368560791,0.810120090842247,20
846,91.73391723632812,0.0,123.96,0.0,0.0008039586246013641,291.8321170806885,0.7870906069874763,20
847,94.8829116821289,0.0,125.92,0.0,-0.0008319616317749023,177.81705379486084,0.8069217577576637,20
848,95.66590881347656,0.0,123.04,0.0,-0.00016649928875267506,143.98262310028076,0.8034190237522125,20
849,95.75289916992188,0.0,122.12,0.0,-0.000883815810084343,339.5878429412842,0.7782828509807587,20
850,99.43887329101562,0.0,131.76,0.0,0.00016356352716684341,199.62834930419922,0.8319738507270813,20
851,101.7448959350586,0.0,134.0,0.0,-0.000377751886844635,221.97403049468994,0.8099397271871567,20
852,99.62989044189453,0.0,133.4,0.0,-0.000501096248626709,189.52692413330078,0.8187462165951729,20
853,97.78788757324219,0.0,130.52,0.0,-0.0008259366732090712,177.8238115310669,0.8394127115607262,20
854,95.12088775634766,0.0,127.04,0.0,-0.0018431572243571281,364.7327423095703,0.7700417712330818,20
855,92.32589721679688,0.0,126.44,0.0,-0.0002038571983575821,258.6807327270508,0.7868626192212105,20
856,87.8938980102539,0.0,123.56,0.0,-0.0019272826611995697,186.24324226379395,0.8139734268188477,20
857,84.97689819335938,0.0,120.08,0.0,-0.0007804594933986664,305.94504165649414,0.8001230508089066,20
858,84.93689727783203,0.0,119.48,0.0,3.805244341492653e-05,192.02659511566162,0.7855657860636711,20
859,81.87991333007812,0.0,116.6,0.0,-0.00158653873950243,159.50620889663696,0.7689132541418076,20
860,82.37191772460938,0.0,115.68,0.0,8.50902870297432e-05,264.4380741119385,0.7552150562405586,20
861,92.212890625,0.0,125.32,0.0,-0.0010701771825551987,180.32736587524414,0.7511579990386963,20
862,94.65388488769531,0.0,127.56,0.0,-0.0012471587397158146,179.08811807632446,0.7413207292556763,20
863,92.493896484375,0.0,126.96,0.0,-0.0027522434829734266,217.48856163024902,0.7321621850132942,20
864,93.52989196777344,0.0,131.4,0.0,-0.002411436755210161,199.5704574584961,0.7213250696659088,20
865,94.90489196777344,0.0,133.4,0.0,0.0005073151551187038,294.8440189361572,0.7051644027233124,20
866,94.78990173339844,0.0,132.8,0.0,-0.004392713541164994,190.33956909179688,0.7377385497093201,20
867,90.39291381835938,0.0,129.92,0.0,-5.5110547691583633e-05,122.74707317352295,0.7436146512627602,20
868,86.27588653564453,0.0,126.44,0.0,-0.0005886887665838003,337.7143096923828,0.7229832038283348,20
869,88.18590545654297,0.0,125.84,0.0,-0.002330007031559944,292.28439140319824,0.7415527179837227,20
870,87.64891815185547,0.0,122.96,0.0,-0.0005397587083280087,150.43575382232666,0.7410185635089874,20
871,87.25691223144531,0.0,119.48,0.0,-0.0008629607036709785,349.1336479187012,0.7267817333340645,20
872,95.12689208984375,0.01,129.25,0.0,-0.002491370774805546,259.2705307006836,0.7374835163354874,20
873,98.37588500976562,0.01,131.41,0.0,-0.0019326694309711456,183.30999088287354,0.7275673672556877,20
874,101.56187438964844,0.01,130.65,0.0,0.000298122875392437,368.7889518737793,0.7266746759414673,20
875,106.0948715209961,0.01,135.57,0.0,-0.0010938846971839666,179.9848289489746,0.7383057549595833,20
876,107.69287109375,0.01,137.19,0.0,-0.00140348169952631,254.2153835296631,0.7301486060023308,20
877,108.95085906982422,0.01,135.36,0.0,-0.002097683260217309,271.8041934967041,0.7274705842137337,20
878,105.9568862915039,0.01,132.4,0.0,6.754742935299873e-05,191.0764503479004,0.7267134785652161,20
879,102.61486053466797,0.01,130.17,0.0,-0.00166102682123892,365.9420471191406,0.7363139018416405,20
880,100.19789123535156,0.01,128.34,0.0,-0.0017481176182627678,198.30723571777344,0.7769535556435585,20
881,98.06388854980469,0.01,125.38,0.0,0.0003031720407307148,174.73450469970703,0.807149812579155,20
882,98.61687469482422,0.01,123.15,0.0,-0.001307693775743246,303.1383285522461,0.8408984020352364,20
883,97.40687561035156,0.01,124.02,0.01,-0.002090543508529663,289.6346912384033,0.9057225212454796,20
884,98.63488006591797,0.01,123.34,0.01,-0.0024351906031370163,249.16392612457275,0.8445474803447723,20
885,98.140869140625,0.01,122.28,0.01,-0.001142153108958155,330.1898536682129,0.8065023422241211,20
886,107.70085906982422,0.01,132.38,0.01,-0.0015437677502632141,174.00274085998535,0.8236040398478508,20
887,109.73685455322266,0.01,134.02,0.01,-0.0012207146501168609,175.21692752838135,0.7865823283791542,20
888,106.98587036132812,0.01,131.08,0.01,-0.0011531654745340347,214.64320373535156,0.7593597918748856,20
889,103.38487243652344,0.01,127.84,0.01,-0.003947692923247814,171.45982027053833,0.7505831345915794,20
890,104.88587188720703,0.01,126.78,0.01,0.0004882928915321827,349.31632232666016,0.7072360068559647,20
891,99.36488342285156,0.01,123.84,0.01,-0.003456505946815014,199.42228889465332,0.7164748385548592,20
892,98.7228775024414,0.0,122.79,0.01,-0.006963355932384729,171.46328830718994,0.7469627484679222,20
893,95.53386688232422,0.0,120.48,0.01,-0.00022791046649217606,305.49286460876465,0.7348855435848236,20
894,93.0049057006836,0.0,121.27,0.01,-0.0009371759369969368,374.0297908782959,0.7488626316189766,20
895,91.9039077758789,0.0,120.73,0.01,0.003368305042386055,300.1386384963989,0.7379453182220459,20
896,89.86388397216797,0.0,120.98,0.01,0.0003466045018285513,322.50735092163086,0.7376358062028885,20
897,99.00588989257812,0.0,132.01,0.01,-0.0015043113380670547,239.9564437866211,0.7445358708500862,20
898,101.92386627197266,0.0,134.03,0.01,-2.2910535335540771e-07,150.7843999862671,0.7503029629588127,20
899,99.23088836669922,0.0,132.26,0.01,-0.0009578149765729904,195.54609870910645,0.7644854635000229,20
900,99.58586883544922,0.0,133.51,0.01,-0.0004379104357212782,238.088134765625,0.7833128273487091,20
901,100.53887939453125,0.0,134.53,0.01,0.0004037669859826565,215.07659912109375,0.7409764975309372,20
902,98.61587524414062,0.0,132.76,0.01,-0.0033841831609606743,152.86194229125977,0.7547728195786476,20
903,98.11688232421875,0.0,131.78,0.0,-0.0010587917640805244,183.87143516540527,0.7586722522974014,20
904,95.32987976074219,0.0,128.3,0.0,0.0003336947411298752,337.88867950439453,0.7300022765994072,20
905,92.69389343261719,0.0,127.76,0.0,-0.00445674970978871,177.83556365966797,0.756854347884655,20
906,90.35791778564453,0.0,124.82,0.0,0.0003055725246667862,276.3044891357422,0.7581668868660927,20
907,88.78490447998047,0.0,123.9,0.0,-0.0012359884567558765,260.0732536315918,0.7276971712708473,20
908,96.53488159179688,0.0,133.6,0.0,-0.00390937365591526,147.5151777267456,0.7495902106165886,20
909,99.66688537597656,0.0,135.78,0.0,-0.0007422813214361668,227.3736391067505,0.7463098913431168,20
910,96.37590026855469,0.0,135.24,0.0,-0.0046764640137553215,162.7494354248047,0.7452370598912239,20
911,102.86288452148438,0.0,137.42,0.0,0.00022919848561286926,197.66184520721436,0.7515628337860107,20
912,104.63887786865234,0.0,139.06,0.0,-0.0024815602228045464,215.93169784545898,0.7427164539694786,20
913,107.10285949707031,0.0,138.52,0.0,5.896948277950287e-05,165.86931610107422,0.7295856550335884,20
914,105.44186401367188,0.0,135.58,0.0,5.047675222158432e-05,169.94009971618652,0.721095934510231,20
915,107.61986541748047,0.0,132.1,0.0,-0.0033416966325603426,306.71034049987793,0.7139084190130234,20
916,104.72887420654297,0.0,131.56,0.0,-0.003153888275846839,158.1544017791748,0.7347637042403221,20
917,102.03289794921875,0.0,128.62,0.0,0.0003173467703163624,158.63655185699463,0.7300534397363663,20
918,98.1758804321289,0.0,125.14,0.0,-0.0031942305504344404,298.0494918823242,0.718876302242279,20
919,101.74288177490234,0.0,129.72,0.0,-0.0014060003450140357,144.100022315979,0.7321893647313118,20
920,101.90087890625,0.0,129.34,0.0,-0.0005291705019772053,199.02443313598633,0.7257695868611336,20
921,104.39788818359375,0.0,129.87,0.0,0.0002604539040476084,296.9138240814209,0.7105459645390511,20
922,106.81585693359375,0.0,133.54,0.0,-0.0010488200932741165,334.77708435058594,0.7125462964177132,20
923,110.10186767578125,0.0,135.18,0.0,-0.001024283585138619,275.1062068939209,0.7140147686004639,20
924,108.97586059570312,0.0,134.64,0.0,-0.0002143867313861847,275.7510929107666,0.7239798903465271,20
925,106.93486022949219,0.0,131.7,0.0,0.00018115341663360596,182.98183822631836,0.7218871042132378,20
926,105.95086669921875,0.01,127.66,0.0,0.0013408551458269358,462.88780975341797,0.7090099230408669,20
927,104.73986053466797,0.01,126.22,0.0,-0.0017556664533913136,244.99294090270996,0.7056711241602898,20
928,103.00086975097656,0.01,123.06,0.0,-0.002162770600989461,149.86929559707642,0.7083732485771179,20
929,101.76486206054688,0.01,121.02,0.0,0.0006693890318274498,323.3047752380371,0.6989022865891457,20
930,103.12189483642578,0.01,124.7,0.0,-0.0006914436817169189,181.74074363708496,0.704757995903492,20
931,102.88689422607422,0.01,124.1,0.0,0.00020612915977835655,182.42963314056396,0.7137875929474831,20
932,104.88488006591797,0.01,124.62,0.0,-0.0018304851837456226,258.5951805114746,0.7042509838938713,20
933,108.92086791992188,0.01,133.61,0.0,0.0025760065764188766,220.4630937576294,0.714723750948906,20
934,110.62886810302734,0.01,135.38,0.0,-0.001719396561384201,193.2256031036377,0.7198490723967552,20
935,107.47286987304688,0.01,133.94,0.0,-0.0017428798601031303,253.39390754699707,0.708446703851223,20
936,105.27386474609375,0.01,130.78,0.0,-3.687664866447449e-05,186.73948669433594,0.7114709764719009,20
937,103.15786743164062,0.01,128.74,0.0,0.0013146332930773497,251.0185661315918,0.6990514323115349,20
938,102.37188720703125,0.01,127.3,0.0,-0.004346320376498625,194.2335548400879,0.7002203240990639,20
939,101.0928726196289,0.01,124.14,0.0,-0.0060058096423745155,147.3212456703186,0.7012323960661888,20
940,99.6668930053711,0.01,122.1,0.0,-0.00011997521505691111,264.81969833374023,0.69930499792099,20
941,99.16989135742188,0.01,123.22,0.0,-0.0009288191795349121,224.3511962890625,0.7156302779912949,20
942,100.05989074707031,0.01,122.62,0.0,-0.0018148053204640746,169.8656005859375,0.7227097898721695,20
943,102.75288391113281,0.01,123.14,0.0,0.0013344003818929195,342.23142433166504,0.7133404314517975,20
944,109.49186706542969,0.01,134.5,0.0,-0.0005552368238568306,250.3291015625,0.7379682585597038,20
945,111.75286865234375,0.01,136.2,0.01,0.0010399085003882647,286.79369163513184,0.7190994024276733,20
946,109.046875,0.0,135.34,0.01,-0.0022732462966814637,197.44992446899414,0.7237388044595718,20
947,104.08990478515625,0.0,132.56,0.01,-0.003461000509560108,167.41006660461426,0.7317099794745445,20
948,105.83688354492188,0.0,132.69,0.01,-0.0009024159517139196,288.3308982849121,0.7098617181181908,20
949,102.462890625,0.0,131.68,0.01,-0.0020849965512752533,197.62174034118652,0.7228026390075684,20
950,100.70088958740234,0.0,128.3,0.01,-0.003385399468243122,187.3376922607422,0.7299050912261009,20
951,100.63887786865234,0.0,126.47,0.01,8.417735807597637e-05,304.1346664428711,0.7034205347299576,20
952,99.83988189697266,0.0,125.46,0.01,0.0003683883114717901,181.57721328735352,0.7332222834229469,20
953,98.62289428710938,0.0,122.08,0.01,-0.00019581016385927796,190.78307056427002,0.7451796233654022,20
954,103.38990020751953,0.0,122.81,0.01,-0.001895819790661335,273.01122093200684,0.7224161773920059,20
955,110.49287414550781,0.0,132.08,0.01,0.0003346706507727504,132.69849586486816,0.7397207170724869,20
956,113.70787811279297,0.0,133.78,0.01,-0.0019206595607101917,211.98264694213867,0.7216741517186165,20
957,112.95388793945312,0.0,132.77,0.01,0.0020174274686723948,343.73510360717773,0.7055932506918907,20
958,109.33587646484375,0.0,131.95,0.01,-0.006522823125123978,163.05359649658203,0.7365839704871178,20
959,111.38288879394531,0.0,132.68,0.01,0.0030862840358167887,329.8711585998535,0.7162353694438934,20
960,109.60888671875,0.0,131.67,0.01,-0.00017540482804179192,206.11080932617188,0.7526627779006958,20
961,107.3069076538086,0.0,128.29,0.01,-0.0009661130607128143,239.5340337753296,0.7664728835225105,20
962,107.56988525390625,0.0,126.46,0.01,0.0026051675667986274,351.11008071899414,0.7358560860157013,20
963,103.95590209960938,0.0,125.45,0.01,-0.0005669193342328072,198.3568239212036,0.7794192284345627,20
964,101.38390350341797,0.0,122.07,0.01,-0.0010897649626713246,187.64705181121826,0.8028711378574371,20
965,105.01488494873047,0.0,121.15,0.0,0.0008860244415700436,347.0994110107422,0.7719021812081337,20
966,109.99690246582031,0.0,128.73,0.0,-0.0009696036577224731,191.63306140899658,0.7936109751462936,20
967,112.76289367675781,0.0,130.47,0.0,0.0005265632644295692,148.84864044189453,0.7980395331978798,20
968,116.4878921508789,0.0,131.22,0.0,-0.0021316674537956715,257.6772689819336,0.7650731950998306,20
